year,month,file_date,case_number,case_title,file_contains,case_info_url,pdf_url,pdf_filename,download_status,scraped_at
2019,February,"Feb. 14, 2019",95992-7,State v. Yancey,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=959927MAJ,https://www.courts.wa.gov/opinions/pdf/959927.pdf,95992-7_State v. Yancey.pdf,Success,2025-12-05T11:54:02.638428
2019,February,"Feb. 21, 2019",95024-5,Fields v. Dep't of Early Learning,"Maj., Con., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=950245MAJ,https://www.courts.wa.gov/opinions/pdf/950245.pdf,95024-5_Fields v. Dep't of Early Learning.pdf,Success,2025-12-05T11:54:16.901538
2019,February,"Feb. 21, 2019",95115-2,State v. Merritt,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=951152MAJ,https://www.courts.wa.gov/opinions/pdf/951152.pdf,95115-2_State v. Merritt.pdf,Success,2025-12-05T11:54:23.293541
2019,March,"Mar. 14, 2019",95479-8,Dep't of Soc. & Health Servs. v. Sims,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=954798MAJ,https://www.courts.wa.gov/opinions/pdf/95479-8.pdf,95479-8_Dep't of Soc. & Health Servs. v. Sims.pdf,Success,2025-12-05T11:54:31.377623
2019,March,"Mar. 14, 2019",95586-7,Thurston County v. City of Olympia,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=955867MAJ,https://www.courts.wa.gov/opinions/pdf/95586-7.pdf,95586-7_Thurston County v. City of Olympia.pdf,Success,2025-12-05T11:54:38.196635
2019,March,"Mar. 21, 2019",95173-0,L.M. v. Hamilton,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=951730MAJ,https://www.courts.wa.gov/opinions/pdf/95173-0.pdf,95173-0_L.M. v. Hamilton.pdf,Success,2025-12-05T11:54:47.774633
2019,March,"Mar. 28, 2019",95575-1,Randy Reynolds & Assocs. v. Harmon,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=955751MAJ,https://www.courts.wa.gov/opinions/pdf/955751.pdf,95575-1_Randy Reynolds & Assocs. v. Harmon.pdf,Success,2025-12-05T11:54:56.050936
2019,April,"Apr. 04, 2019",95814-9,State v. Gilbert,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=958149MAJ,https://www.courts.wa.gov/opinions/pdf/958149.pdf,95814-9_State v. Gilbert.pdf,Success,2025-12-05T11:55:01.277717
2019,April,"Apr. 11, 2019",96187-5,Adamson v. Port of Bellingham,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=961875MAJ,https://www.courts.wa.gov/opinions/pdf/961875.pdf,96187-5_Adamson v. Port of Bellingham.pdf,Success,2025-12-05T11:55:07.412295
2019,April,"Apr. 18, 2019",95707-0,City of Shoreline v. McLemore,"Maj., and Dis. Opinions and an Order",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=957070MAJ,https://www.courts.wa.gov/opinions/pdf/957070.pdf,95707-0_City of Shoreline v. McLemore.pdf,Success,2025-12-05T11:55:17.560918
2019,April,"Apr. 18, 2019",95528-0,State v. Burns,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=955280MAJ,https://www.courts.wa.gov/opinions/pdf/955280.pdf,95528-0_State v. Burns.pdf,Success,2025-12-05T11:55:28.160333
2019,April,"Apr. 18, 2019",95794-1,State v. Catling,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=957941MAJ,https://www.courts.wa.gov/opinions/pdf/957941.pdf,95794-1_State v. Catling.pdf,Success,2025-12-05T11:55:38.178850
2019,April,"Apr. 18, 2019",96035-6,State v. McKee,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=960356MAJ,https://www.courts.wa.gov/opinions/pdf/960356.pdf,96035-6_State v. McKee.pdf,Success,2025-12-05T11:55:43.618535
2019,April,"Apr. 25, 2019",95959-5,Riddle v. Elofson,"Maj., Con., Dis., and Con/Dis Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=959595MAJ,https://www.courts.wa.gov/opinions/pdf/959595.pdf,95959-5_Riddle v. Elofson.pdf,Success,2025-12-05T11:55:52.638571
2019,May,"May. 02, 2019",95734-7,State v. Brown,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=957347MAJ,https://www.courts.wa.gov/opinions/pdf/957347.pdf,95734-7_State v. Brown.pdf,Success,2025-12-05T11:56:01.192984
2019,May,"May. 09, 2019",96072-1,Barr v. Snohomish County Sheriff,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=960721MAJ,https://www.courts.wa.gov/opinions/pdf/960721.pdf,96072-1_Barr v. Snohomish County Sheriff.pdf,Success,2025-12-05T11:56:06.859824
2019,May,"May. 09, 2019",95394-5,In re Pers. Restraint Petition of Meippen,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=953945MAJ,https://www.courts.wa.gov/opinions/pdf/953945.pdf,95394-5_In re Pers. Restraint Petition of Meippen.pdf,Success,2025-12-05T11:56:13.318747
2019,May,"May. 16, 2019",96017-8,State v. Morgan,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=960178MAJ,https://www.courts.wa.gov/opinions/pdf/960178.pdf,96017-8_State v. Morgan.pdf,Success,2025-12-05T11:56:20.110168
2019,May,"May. 16, 2019",95905-6,State v. Romero-Ochoa,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=959056MAJ,https://www.courts.wa.gov/opinions/pdf/959056.pdf,95905-6_State v. Romero-Ochoa.pdf,Success,2025-12-05T11:56:30.364346
2019,May,"May. 23, 2019",95827-1,Barriga Figueroa v. Prieto Mariscal,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=958271MAJ,https://www.courts.wa.gov/opinions/pdf/958271.pdf,95827-1_Barriga Figueroa v. Prieto Mariscal.pdf,Success,2025-12-05T11:56:41.763959
2019,May,"May. 23, 2019",95347-3,In re Guerra,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=953473MAJ,https://www.courts.wa.gov/opinions/pdf/953473.pdf,95347-3_In re Guerra.pdf,Success,2025-12-05T11:56:50.403136
2019,May,"May. 30, 2019",96434-3,State v. T.J.S.-M.,"Maj., Con., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=964343MAJ,https://www.courts.wa.gov/opinions/pdf/964343.pdf,96434-3_State v. T.J.S.-M..pdf,Success,2025-12-05T11:57:01.152602
2019,February,"Feb 16, 2017 *",91615-2,"Robert Ingersoll, Et Al. V. Arlene's Flowers, Inc., Et Al.",Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=916152MAJ,https://www.courts.wa.gov/opinions/pdf/916152.0619.pdf,"91615-2_Robert Ingersoll, Et Al. V. Arlene's Flowers, Inc..pdf",Success,2025-12-05T11:57:18.099835
2019,June,"Jun. 13, 2019",95062-8,Beltran-Serrano v. City of Tacoma,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=950628MAJ,https://www.courts.wa.gov/opinions/pdf/950628.pdf,95062-8_Beltran-Serrano v. City of Tacoma.pdf,Success,2025-12-05T11:57:29.566280
2019,July,"Jul. 03, 2019",96185-9,Daniels v. State Farm Mut. Auto. Ins. Co.,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=961859MAJ,https://www.courts.wa.gov/opinions/pdf/961859.pdf,96185-9_Daniels v. State Farm Mut. Auto. Ins. Co..pdf,Success,2025-12-05T11:57:39.494178
2019,July,"Jul. 03, 2019",96490-4,State v. Barbee,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=964904MAJ,https://www.courts.wa.gov/opinions/pdf/964904.pdf,96490-4_State v. Barbee.pdf,Success,2025-12-05T11:57:45.323602
2019,July,"Jul. 11, 2019",96660-5,Elster v. City Of Seattle,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=966605MAJ,https://www.courts.wa.gov/opinions/pdf/966605.pdf,96660-5_Elster v. City Of Seattle.pdf,Success,2025-12-05T11:57:50.260801
2019,July,"Jul. 11, 2019",95947-1,State v. Frahm,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=959471MAJ,https://www.courts.wa.gov/opinions/pdf/959471.pdf,95947-1_State v. Frahm.pdf,Success,2025-12-05T11:58:00.263310
2019,July,"Jul. 11, 2019",96335-5,"Taylor v. Burlington N. R.R. Holdings, Inc.","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=963355MAJ,https://www.courts.wa.gov/opinions/pdf/963355.pdf,"96335-5_Taylor v. Burlington N. R.R. Holdings, Inc..pdf",Success,2025-12-05T11:58:08.470358
2019,July,"Jul. 18, 2019",95531-0,Karstetter v. King County Corr. Guild,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=955310MAJ,https://www.courts.wa.gov/opinions/pdf/955310.pdf,95531-0_Karstetter v. King County Corr. Guild.pdf,Success,2025-12-05T11:58:17.295888
2019,July,"Jul. 18, 2019",95920-0,State v. Berhe,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=959200MAJ,https://www.courts.wa.gov/opinions/pdf/959200.pdf,95920-0_State v. Berhe.pdf,Success,2025-12-05T11:58:25.043393
2019,July,"Jul. 18, 2019",96325-8,State v. Taylor,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=963258MAJ,https://www.courts.wa.gov/opinions/pdf/963258.pdf,96325-8_State v. Taylor.pdf,Success,2025-12-05T11:58:31.140895
2019,July,"Jul. 25, 2019",96200-6,Banowsky v. Backstrom,"Maj., Con., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=962006MAJ,https://www.courts.wa.gov/opinions/pdf/962006.pdf,96200-6_Banowsky v. Backstrom.pdf,Success,2025-12-05T11:58:40.913903
2019,July,"Jul. 25, 2019",96063-1,"Wash. State Hous. Fin. Comm'n v. Nat'l Homebuyers Fund, Inc.","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=960631MAJ,https://www.courts.wa.gov/opinions/pdf/960631.pdf,96063-1_Wash. State Hous. Fin. Comm'n v. Nat'l Homebuyers .pdf,Success,2025-12-05T11:58:50.193202
2019,August,"Aug. 01, 2019",95971-4,State v. Scanlan,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=959714MAJ,https://www.courts.wa.gov/opinions/pdf/959714.pdf,95971-4_State v. Scanlan.pdf,Success,2025-12-05T11:58:57.767938
2019,August,"Aug. 08, 2019",95945-5,In re Appointment of Special Deputy Prosecuting Attorney,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=959455MAJ,https://www.courts.wa.gov/opinions/pdf/959455.pdf,95945-5_In re Appointment of Special Deputy Prosecuting At.pdf,Success,2025-12-05T11:59:03.881576
2019,August,"Aug. 08, 2019",96653-2,State v. McCarthy,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=966532MAJ,https://www.courts.wa.gov/opinions/pdf/966532.pdf,96653-2_State v. McCarthy.pdf,Success,2025-12-05T11:59:10.186659
2019,August,"Aug. 15, 2019",95263-9,State v. Moretti,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=952639MAJ,https://www.courts.wa.gov/opinions/pdf/952639.pdf,95263-9_State v. Moretti.pdf,Success,2025-12-05T11:59:19.777238
2019,August,"Aug. 22, 2019",96516-1,Grp. Health Coop. v. Coon,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=965161MAJ,https://www.courts.wa.gov/opinions/pdf/965161.pdf,96516-1_Grp. Health Coop. v. Coon.pdf,Success,2025-12-05T11:59:26.885841
2019,September,"Sep. 05, 2019",96264-2,"Sampson v. Knight Transp., Inc.","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=962642MAJ,https://www.courts.wa.gov/opinions/pdf/962642.pdf,"96264-2_Sampson v. Knight Transp., Inc..pdf",Success,2025-12-05T11:59:35.381771
2019,September,"Sep. 05, 2019",96262-6,Serv. Emps. Int'l Union Local 925 v. Univ. of Wash.,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=962626MAJ,https://www.courts.wa.gov/opinions/pdf/962626.pdf,96262-6_Serv. Emps. Int'l Union Local 925 v. Univ. of Wash.pdf,Success,2025-12-05T11:59:41.810223
2019,September,"Sep. 12, 2019",96839-0,In re Recall of Burnham,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=968390MAJ,https://www.courts.wa.gov/opinions/pdf/968390.pdf,96839-0_In re Recall of Burnham.pdf,Success,2025-12-05T11:59:47.855737
2019,September,"Sep. 12, 2019",97306-7,In re Recall of Levine,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=973067MAJ,https://www.courts.wa.gov/opinions/pdf/973067.pdf,97306-7_In re Recall of Levine.pdf,Success,2025-12-05T12:00:01.965479
2019,September,"Sep. 12, 2019",97305-9,In re Recall of Ritter,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=973059MAJ,https://www.courts.wa.gov/opinions/pdf/973059.pdf,97305-9_In re Recall of Ritter.pdf,Success,2025-12-05T12:00:08.862212
2019,September,"Sep. 12, 2019",96354-1,State v. A.M.,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=963541MAJ,https://www.courts.wa.gov/opinions/pdf/963541.pdf,96354-1_State v. A.M..pdf,Success,2025-12-05T12:00:17.616910
2019,September,"Sep. 12, 2019",95858-1,State v. Boisselle,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=958581MAJ,https://www.courts.wa.gov/opinions/pdf/958581.pdf,95858-1_State v. Boisselle.pdf,Success,2025-12-05T12:00:32.653821
2019,September,"Sep. 19, 2019",96613-3,Church of the Divine Earth v. City of Tacoma,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=966133MAJ,https://www.courts.wa.gov/opinions/pdf/966133.pdf,96613-3_Church of the Divine Earth v. City of Tacoma.pdf,Success,2025-12-05T12:00:40.139141
2019,September,"Sep. 19, 2019",96304-5,"Money Mailer, LLC v. Brewer",Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=963045MAJ,https://www.courts.wa.gov/opinions/pdf/963045.pdf,"96304-5_Money Mailer, LLC v. Brewer.pdf",Success,2025-12-05T12:00:47.406400
2019,September,"Sep. 26, 2019",96286-3,Hoffman v. Kittitas County,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=962863MAJ,https://www.courts.wa.gov/opinions/pdf/962863.pdf,96286-3_Hoffman v. Kittitas County.pdf,Success,2025-12-05T12:01:02.134852
2019,September,"Sep. 26, 2019",96214-6,Porter v. Kirkendoll,Majority Opinion and an Order,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=962146MAJ,https://www.courts.wa.gov/opinions/pdf/962146.pdf,96214-6_Porter v. Kirkendoll.pdf,Success,2025-12-05T12:01:15.557773
2019,September,"Sep. 26, 2019",96069-1,State v. Peck,"Maj., and Dis. Opinions and an Order",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=960691MAJ,https://www.courts.wa.gov/opinions/pdf/960691.pdf,96069-1_State v. Peck.pdf,Success,2025-12-05T12:01:28.175010
2019,September,"Sep. 26, 2019",96313-4,State v. Wallmuller,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=963134MAJ,https://www.courts.wa.gov/opinions/pdf/963134.pdf,96313-4_State v. Wallmuller.pdf,Success,2025-12-05T12:01:35.416054
2019,October,"Oct. 03, 2019",95420-8,Fed. Home Loan Bank of Seattle v. Credit Suisse Sec. (USA) LLC,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=954208MAJ,https://www.courts.wa.gov/opinions/pdf/954208.pdf,95420-8_Fed. Home Loan Bank of Seattle v. Credit Suisse Se.pdf,Success,2025-12-05T12:01:48.602031
2019,October,"Oct. 03, 2019",95867-0,Keodalah v. Allstate Ins. Co.,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=958670MAJ,https://www.courts.wa.gov/opinions/pdf/958670.pdf,95867-0_Keodalah v. Allstate Ins. Co..pdf,Success,2025-12-05T12:01:57.028939
2019,October,"Oct. 03, 2019",95542-5,State v. B.O.J.,"Maj., Con., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=955425MAJ,https://www.courts.wa.gov/opinions/pdf/955425.pdf,95542-5_State v. B.O.J..pdf,Success,2025-12-05T12:02:04.801485
2019,October,"Oct. 03, 2019",95449-6,Strauss v. Premera Blue Cross,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=954496MAJ,https://www.courts.wa.gov/opinions/pdf/954496.pdf,95449-6_Strauss v. Premera Blue Cross.pdf,Success,2025-12-05T12:02:14.761636
2019,October,"Oct. 10, 2019",96164-6,Gipson v. Snohomish County,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=961646MAJ,https://www.courts.wa.gov/opinions/pdf/961646.pdf,96164-6_Gipson v. Snohomish County.pdf,Success,2025-12-05T12:02:23.092881
2019,October,"Oct. 10, 2019",96217-1,State v. Imokawa,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=962171MAJ,https://www.courts.wa.gov/opinions/pdf/962171.pdf,96217-1_State v. Imokawa.pdf,Success,2025-12-05T12:02:35.408509
2019,October,"Oct. 10, 2019",96643-5,State v. Schwartz,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=966435MAJ,https://www.courts.wa.gov/opinions/pdf/966435.pdf,96643-5_State v. Schwartz.pdf,Success,2025-12-05T12:02:42.269966
2019,October,"Oct. 10, 2019",96500-5,"T-Mobile USA, Inc. v. Selective Ins. Co. of Am.","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=965005MAJ,https://www.courts.wa.gov/opinions/pdf/965005.pdf,"96500-5_T-Mobile USA, Inc. v. Selective Ins. Co. of Am..pdf",Success,2025-12-05T12:02:55.153514
2019,October,"Oct. 17, 2019",96183-2,State v. Villela,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=961832MAJ,https://www.courts.wa.gov/opinions/pdf/961832.pdf,96183-2_State v. Villela.pdf,Success,2025-12-05T12:03:01.287367
2019,October,"Oct. 17, 2019",96189-1,Weaver v. City of Everett,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=961891MAJ,https://www.courts.wa.gov/opinions/pdf/961891.pdf,96189-1_Weaver v. City of Everett.pdf,Success,2025-12-05T12:03:10.865432
2019,October,"Oct. 24, 2019",95262-1,Wash. Pub. Emps. Ass'n v. Wash. State Ctr. for Childhood Deafness & Hearing Loss,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=952621MAJ,https://www.courts.wa.gov/opinions/pdf/952621.pdf,95262-1_Wash. Pub. Emps. Ass'n v. Wash. State Ctr. for Chi.pdf,Success,2025-12-05T12:03:22.314967
2019,October,"Oct. 31, 2019",96538-2,"Dep't of Transp. v. Mullen Trucking 2005, Ltd.","Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=965382MAJ,https://www.courts.wa.gov/opinions/pdf/965382.pdf,"96538-2_Dep't of Transp. v. Mullen Trucking 2005, Ltd..pdf",Success,2025-12-05T12:03:30.415031
2019,October,"Oct. 31, 2019",96765-2,In re Recall of Inslee,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=967652MAJ,https://www.courts.wa.gov/opinions/pdf/967652.pdf,96765-2_In re Recall of Inslee.pdf,Success,2025-12-05T12:03:35.866329
2019,October,"Oct. 31, 2019",96578-1,Serv. Emps. Int'l Union Local 925 v. Dep't of Early Learning,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=965781MAJ,https://www.courts.wa.gov/opinions/pdf/965781.pdf,96578-1_Serv. Emps. Int'l Union Local 925 v. Dep't of Earl.pdf,Success,2025-12-05T12:03:44.041149
2019,November,"Nov. 07, 2019",96397-5,State v. Barboza-Cortes,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=963975MAJ,https://www.courts.wa.gov/opinions/pdf/963975.pdf,96397-5_State v. Barboza-Cortes.pdf,Success,2025-12-05T12:03:49.934806
2019,November,"Nov. 07, 2019",96090-9,State v. Muhammad,"Maj., and Con/Dis Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=960909MAJ,https://www.courts.wa.gov/opinions/pdf/960909.pdf,96090-9_State v. Muhammad.pdf,Success,2025-12-05T12:04:03.155210
2019,November,"Nov. 14, 2019",96817-9,Chong Yim v. City of Seattle,"Maj., and Con/Dis Opinions and an Order",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=968179MAJ,https://www.courts.wa.gov/opinions/pdf/968179.pdf,96817-9_Chong Yim v. City of Seattle.pdf,Success,2025-12-05T12:04:11.833783
2019,November,"Nov. 14, 2019",95813-1,Chong Yim v. City of Seattle,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=958131MAJ,https://www.courts.wa.gov/opinions/pdf/958131.pdf,95813-1_Chong Yim v. City of Seattle.pdf,Success,2025-12-05T12:04:20.034447
2019,November,"Nov. 14, 2019",96694-0,"First Student, Inc. v. Dep't of Revenue",Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=966940MAJ,https://www.courts.wa.gov/opinions/pdf/966940.pdf,"96694-0_First Student, Inc. v. Dep't of Revenue.pdf",Success,2025-12-05T12:04:26.212139
2019,November,"Nov. 21, 2019",96599-4,State v. Pry,"Maj., and Dis. Opinions and an Order",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=965994MAJ,https://www.courts.wa.gov/opinions/pdf/965994.pdf,96599-4_State v. Pry.pdf,Success,2025-12-05T12:04:34.739644
2019,November,"Nov. 21, 2019",96527-7,"Vargas v. Inland Washington, LLC",Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=965277MAJ,https://www.courts.wa.gov/opinions/pdf/965277.pdf,"96527-7_Vargas v. Inland Washington, LLC.pdf",Success,2025-12-05T12:04:42.794559
2019,November,"Nov. 27, 2019",96931-1,Peoples v. United Servs. Auto. Ass'n,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=969311MAJ,https://www.courts.wa.gov/opinions/pdf/969311.pdf,96931-1_Peoples v. United Servs. Auto. Ass'n.pdf,Success,2025-12-05T12:04:48.764546
2019,December,"Dec. 05, 2019",96360-6,King County v. King County Water Dists.,"Maj., and Con. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=963606MAJ,https://www.courts.wa.gov/opinions/pdf/963606.pdf,96360-6_King County v. King County Water Dists..pdf,Success,2025-12-05T12:04:58.452955
2019,December,"Dec. 05, 2019",95396-1,State v. Arndt,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=953961MAJ,https://www.courts.wa.gov/opinions/pdf/953961.pdf,95396-1_State v. Arndt.pdf,Success,2025-12-05T12:05:10.387566
2019,December,"Dec. 12, 2019",95937-4,Kilduff v. San Juan County,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=959374MAJ,https://www.courts.wa.gov/opinions/pdf/959374.pdf,95937-4_Kilduff v. San Juan County.pdf,Success,2025-12-05T12:05:21.168099
2019,December,"Dec. 12, 2019",97209-5,State v. Cate,Majority Opinion and an Order,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=972095MAJ,https://www.courts.wa.gov/opinions/pdf/972095.pdf,97209-5_State v. Cate.pdf,Success,2025-12-05T12:05:26.085965
2019,December,"Dec. 12, 2019",97071-8,State v. Stevens County Dist. Court Judge,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=970718MAJ,https://www.courts.wa.gov/opinions/pdf/970718.pdf,97071-8_State v. Stevens County Dist. Court Judge.pdf,Success,2025-12-05T12:05:32.292564
2019,December,"Dec. 12, 2019",96747-4,State v. Wu,"Maj., and Dis. Opinions",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=967474MAJ,https://www.courts.wa.gov/opinions/pdf/967474.pdf,96747-4_State v. Wu.pdf,Success,2025-12-05T12:05:41.738771
2019,December,"Dec. 19, 2019",95441-1,Associated Press v. Wash. State Legislature,"Maj., and Con/Dis Opinions and an Order",https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=954411MAJ,https://www.courts.wa.gov/opinions/pdf/954411.pdf,95441-1_Associated Press v. Wash. State Legislature.pdf,Success,2025-12-05T12:05:55.434421
2019,December,"Dec. 19, 2019",96952-3,"Godfrey v. Ste. Michelle Wine Estates, Ltd.",Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=969523MAJ,https://www.courts.wa.gov/opinions/pdf/969523.pdf,"96952-3_Godfrey v. Ste. Michelle Wine Estates, Ltd..pdf",Success,2025-12-05T12:06:00.738528
2019,December,"Dec. 19, 2019",97329-6,State v. Graham,Majority Opinion,https://www.courts.wa.gov/opinions/index.cfm?fa=opinions.showOpinion&filename=973296MAJ,https://www.courts.wa.gov/opinions/pdf/973296.pdf,97329-6_State v. Graham.pdf,Success,2025-12-05T12:06:05.236205
